"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2022,"TARGET ENTERPRISE INC",0,0,1,0,99,6422,MN,MINNEAPOLIS,55445
2022,"TARGET LABS INC",1,0,2,0,54,5892,VA,VIENNA,22182
2022,"TARO ENGINEERING LLC",1,0,0,0,54,3544,IN,FISHERS,46038
2022,"TARO PHARMACEUTICALS USA INC",0,0,1,0,32,2868,NY,HAWTHORNE,10532
2022,"TARTE INC",0,0,2,0,42,5665,NY,"NEW YORK",10018
2022,"TARUS PRODUCTS INC",0,0,1,0,33,8940,MI,"STERLING HEIGHTS",48312
2022,"TARVEDA THERAPEUTICS INC",0,0,1,0,54,7485,MA,WATERTOWN,02472
2022,"TASACOM TECHNOLOGIES INC",0,0,1,0,54,6158,TX,DALLAS,75240
2022,"TASC GROUP LLC",0,0,1,0,54,0272,NY,"NEW YORK",10001
2022,"TASI BANK DIVISION OF BANK OF GUAM",0,0,1,0,52,3710,CA,"SAN FRANCISCO",94104
2022,"TASKRABBIT INC",0,0,4,0,51,0055,CA,"SAN FRANCISCO",94107
2022,"TASKUS USA LLC",0,0,1,0,54,4739,TX,"NEW BRAUNFELS",78132
2022,"TATA COMMUNICATIONS AMERICA INC",1,0,0,0,99,5544,NJ,MATAWAN,07747
2022,"TATA CONSULTANCY SERVICES LTD",0,0,1,0,54,9806,MD,ROCKVILLE,20850
2022,"TATA CONSULTANCY SVCS LTD",0,0,1,0,54,1908,MD,ROCKVILLE,20850
2022,"TATA CONSULTANCY SVCS LTD",0,0,1,0,54,9806,MD,ROCKVILLE,20850
2022,"TATA CONSULTANCY SVCS LTD",0,0,1,0,54,9406,MD,ROCKVILLE,20850
2022,"TATA CONSULTANCY SVCS LTD",741,32,2342,103,54,9806,MD,ROCKVILLE,20850
2022,"TATA CONSULTANCY SVCS LTD",0,0,1,0,54,9809,MD,ROCKVILLE,20850
2022,"TATA CONSULTANCY SVCS LTD",0,0,1,0,54,2980,MD,ROCKVILLE,20850
2022,"TATA ELXSI LIMITED",23,0,6,0,54,3083,CA,"SANTA CLARA",95051
2022,"TATA TECHNOLOGIES INC",16,0,9,0,54,4508,MI,DETROIT,48202
2022,"TATE LYLE INGREDIENTS AMERICAS LLC",0,0,1,0,31,8475,IL,DECATUR,62521
2022,"TAVANT TECHNOLOGIES INC",7,0,16,1,54,7172,CA,"SANTA CLARA",95054
2022,"TAX TECHNOLOGIES INC",0,0,1,0,54,4049,NJ,BERGENFIELD,07621
2022,"TAXACT INC",0,0,4,0,54,0199,TX,COPPELL,75019
2022,"TAYLOR & SYFAN CONSULTING ENGINEER",1,0,0,0,54,6685,CA,"SAN LUIS OBISPO",93401
2022,"TAYLOR MADE GOLF COMPANY INC",0,1,1,0,33,1814,CA,CARLSBAD,92008
2022,"TAYLOR TECHNOLOGY SERVICES, INC.",0,0,1,0,32,5581,MN,"NORTH MANKATO",56003
2022,"TAZ CONSTRUCTION INC",0,1,0,0,99,4796,CA,"SHERMAN OAKS",91403
2022,"TBC CORPORATION",0,0,2,0,44,0670,FL,"PALM BEACH GARDENS",33410
2022,"TBC THE BORING COMPANY",0,0,1,0,54,9443,TX,PFLUGERVILLE,78660
2022,"TBI NEW OASIS EDUCATION CORP",0,0,1,1,61,5273,NJ,PRINCETON,08540
2022,"TBI NEW OASIS EDUCATION LLC",0,0,1,0,61,4816,VA,HERNDON,20171
2022,"TBK CPA PLLC",0,0,1,0,54,7611,TX,HOUSTON,77057
2022,"TBWA WORLDWIDE INC",1,0,1,0,54,0503,NY,"NEW YORK",10022
2022,"TCG BUILDERS INC",0,0,1,0,99,6808,CA,MILPITAS,95035
2022,"TCG DIGITAL SOLUTIONS LLC",1,0,3,0,54,3321,NJ,SOMERSET,08873
2022,"TCG GREENCHEM INC",0,0,1,0,99,1535,NJ,EWING,08628
2022,"TCMI INC DBA TCV",0,0,1,0,52,6250,CA,"MENLO PARK",94025
2022,"TCMZONE, LLC",1,0,0,0,32,6825,AZ,CHANDLER,85286
2022,"TCS E-SERVE INTERNATIONAL LIMITED",0,0,1,0,54,6173,MD,ROCKVILLE,20850
2022,"TD BANK NATIONAL ASSOCIATION",1,0,10,0,52,7770,NJ,"MOUNT LAUREL",08054
2022,"TD SECURITIES USA LLC",1,0,2,0,52,8082,NY,"NEW YORK",10017
2022,"TD SECURITIES USA LLC",0,0,1,0,52,5082,NY,"NEW YORK",10017
2022,"TDX CONSTRUCTION CORPORATION",2,0,0,0,23,9254,NY,"NEW YORK",10001
2022,"TDY INDUSTRIES LLC DBA ATI SPECIAL",0,0,1,0,33,6679,NC,MONROE,28110
2022,"TE CONNECTIVITY CORPORATION",2,0,9,1,33,2575,PA,BERWYN,19312
2022,"TE YANG INC",1,0,0,0,92,7534,CA,"WEST COVINA",91791
2022,"TEACHABLE INC",0,0,1,0,51,4098,NY,"NEW YORK",10016
2022,"TEACHER SYNERGY LLC",0,0,2,0,45,3580,NY,"NEW YORK",10003
2022,"TEACHERS COLLEGE COLUMBIA UNIV",0,0,2,0,61,4202,NY,"NEW YORK",10027
2022,"TEACHERS INSURANCE AND ANNUITY ASS",0,0,3,0,52,4203,TX,LEWISVILLE,75067
2022,"TEALICIOUS INC",0,1,0,0,72,8239,IL,CHICAGO,60616
2022,"TEALIUM INC",1,0,0,0,51,9687,CA,"SAN DIEGO",92121
2022,"TEAM BELVEDERE LLC",1,0,1,0,52,9280,IL,CHICAGO,60606
2022,"TEAM TRANQUIL INC",1,0,0,0,54,5185,NJ,FAIRFIELD,07004
2022,"TEAM VYRAL LLC",0,0,1,0,51,5576,CA,"LOS ANGELES",90048
2022,"TEAMBLIND INC",1,0,0,0,51,8486,CA,BERKELEY,94704
2022,"TEAMITSERVE INC",2,0,0,0,54,8239,TX,IRVING,75038
2022,"TEAMSUCCESS LLC DBA HIED SUCCESS",1,0,0,0,54,7902,GA,ALPHARETTA,30005
2022,"TEAMWORLD INC",1,0,0,0,32,9859,NY,BINGHAMTON,13903
2022,"TEC GROUP INC",1,0,0,0,54,7196,MI,TROY,48083
2022,"TEC INTERNATIONAL LLP",0,0,1,0,54,5573,MI,"AUBURN HILLS",48326
2022,"TEC SECURITY INC",1,0,0,0,54,3824,TX,FRISCO,75035
2022,"TECAN GENOMICS INC",0,0,1,0,99,4676,CA,"REDWOOD CITY",94063
2022,"TECH ANALYSIS INC",1,0,1,0,54,9619,DC,WASHINGTON,20018
2022,"TECH APEX SOLUTIONS INC",3,0,0,0,54,8373,MI,"FARMINGTN HLS",48335
2022,"TECH APEX SOLUTIONS INC",1,0,2,0,54,8373,MI,"FARMINGTON HILLS",48335
2022,"TECH DATA CORPORATION",0,0,1,1,51,8329,FL,CLEARWATER,33760
2022,"TECH DEPOT GROUP LLC",1,0,0,0,54,2016,NJ,PRINCETON,08540
2022,"TECH ETERNITY CORP",1,0,0,0,54,9602,NY,FLUSHING,11354
2022,"TECH INSPIRON LLC",1,0,0,0,54,4496,PA,"BALA CYNWYD",19004
2022,"TECH IT SOLUTIONS INC",2,3,8,0,54,3633,TX,HOUSTON,77099
2022,"TECH MAHINDRA AMERICAS INC",121,6,186,3,54,2696,NJ,BEDMINSTER,07921
2022,"TECH MAHINDRA AMERICAS INC",0,0,1,0,54,2696,NJ,BEDMINSTER,07921
2022,"TECH MAHINDRA CERIUM SYSTEMS INC",6,0,0,0,54,8792,CA,"SAN JOSE",95110
2022,"TECH MAHINDRA NETWORK SERVICES INT",0,0,1,0,99,7038,TX,PLANO,75024
2022,"TECH MAHINDRA TECHNOLOGIES INC",1,0,6,0,54,8063,NJ,BEDMINSTER,07921
2022,"TECH NET INC",0,0,2,0,54,7884,CA,FOLSOM,95630
2022,"TECH PUNDITS INC",2,0,0,0,54,7934,NJ,"N BRUNSWICK",08902
2022,"TECH PUNDITS INC",2,0,1,0,54,7934,NJ,"NORTH BRUNSWICK",08902
2022,"TECH TAMMINA LLC",2,0,3,0,54,3658,VA,CHANTILLY,20151
2022,"TECH TO TECH INC",0,0,1,0,54,5525,VA,ALDIE,20105
2022,"TECH TRAINING SOLUTIONS LLC",1,0,0,0,54,1147,CA,"SAN JOSE",95129
2022,"TECHALPHA LLC",2,0,2,0,54,7763,TX,MCKINNEY,75072
2022,"TECHASPECT SOLUTIONS INC DBA TA DI",3,0,1,0,54,4666,CA,NEWARK,94560
2022,"TECHBITS INC",1,0,0,0,54,0334,TX,IRVING,75039
2022,"TECHBRIDGE PARTNERS LLC",0,0,1,0,54,5567,TX,HOUSTON,77036
2022,"TECHCLUB INC",1,0,0,0,54,8646,IL,LINCOLNSHIRE,60069
2022,"TECHDAPT LLC",0,1,1,0,54,5785,TX,SOUTHLAKE,76092
2022,"TECHDATA SERVICE COMPANY LLC",1,0,21,1,54,4123,PA,"KING OF PRUSSIA",19406
2022,"TECHDEMOCRACY LLC",1,0,7,0,54,2045,NJ,PISCATAWAY,08854
2022,"TECHDIGITAL CORPORATION",0,1,0,0,54,3264,MN,BURNSVILLE,55306
2022,"TECHDRIVE INC",0,0,2,0,54,4278,VA,VIENNA,22182
2022,"TECHEVON LLC",0,0,1,0,33,7698,SC,"FORT MILL",29708
2022,"TECHFLURRY SOLUTIONS LLC",1,0,0,0,54,3395,AZ,PHOENIX,85023
2022,"TECHGENE SOLUTIONS LLC",0,0,2,0,54,0815,TX,IRVING,75039
2022,"TECHGLOBALSYSTEMS INC",1,0,0,0,54,7162,CA,MILPITAS,95035
2022,"TECHGROUP AMERICA INC",0,0,1,0,54,8247,NY,BALDWIN,11510
2022,"TECHIE ASSOCIATES",0,0,1,0,54,8840,FL,JACKSONVILLE,32223
2022,"TECHIE BRAINS INCORPORATED",2,0,0,0,54,5316,IL,NORMAL,61761
2022,"TECHIECORP LLC",1,0,0,0,54,0700,NJ,"MONMOUTH JCT",08852
2022,"TECHINTELLI SOLUTIONS INC",0,0,1,0,54,0874,TX,DALLAS,75254
2022,"TECHIZEE INC",2,0,0,0,54,0007,MD,COLUMBIA,21044
2022,"TECHKON USA LLC",0,0,0,1,32,8749,MA,DANVERS,01923
2022,"TECHKUBER LLC",1,0,0,0,54,6302,LA,METAIRIE,70001
2022,"TECHLANCE SOLUTIONS INC",0,0,2,0,54,1561,TX,HOUSTON,77057
2022,"TECHLAND INC",0,0,0,1,54,3629,NJ,EDISON,08818
2022,"TECHLEAP SYSTEMS INC",0,0,1,0,54,2654,TX,IRVING,75038
2022,"TECHLIGENT SYSTEMS INC",0,0,3,0,54,0580,VA,VIENNA,22182
2022,"TECHLONG INTERNATIONAL INC",2,0,1,0,32,9654,GA,SUWANEE,30024
2022,TECHMAGIX,0,0,2,0,54,3988,TX,IRVING,75038
2022,"TECHMATRIX INC",2,0,4,0,54,2192,NJ,"NORTH BRUNSWICK",08902
2022,"TECHMILEAGE SOFTWARE SOLUTIONS LLC",0,1,1,0,54,4634,AZ,SCOTTSDALE,85251
2022,"TECHMINDS GROUP LLC",2,0,2,0,54,7134,NJ,"ROCHELLE PARK",07662
2022,"TECHMORGONITE SOFTWARE SOLNS LLC",2,0,1,0,54,2075,MA,LAWRENCE,01841
2022,"TECHMYNDS INC",5,1,0,0,54,4399,SC,"ROCK HILL",29730
2022,"TECHNEPLUS AMERICAS LLC",1,0,1,0,54,2825,DE,WILMINGTON,19806
2022,"TECHNET LLC",0,0,1,0,54,7982,NY,LYNBROOK,11563
2022,"TECHNICAL STRATEGIES INC",0,0,1,0,54,8930,VA,CHANTILLY,20151
2022,"TECHNICK PRODUCTS INC",1,0,0,0,32,0544,NJ,"SOUTH PLAINFIELD",07080
2022,"TECHNICO CONSTRUCTION SERVICES INC",0,0,1,0,54,8927,NY,"LONG ISLAND CITY",11101
2022,"TECHNICOLOR CONNECTED HOME USA LLC",1,0,1,0,33,6832,CA,"CULVER CITY",90232
2022,"TECHNICOLOR CREATIVE SERVICES USA",1,0,0,0,51,1638,CA,"CULVER CITY",90232
2022,"TECHNICOLOR USA INC",0,0,1,0,51,4835,CA,"CULVER CITY",90232
2022,"TECHNIKONS INC",0,0,2,0,54,4837,TX,PLANO,75023
2022,"TECHNIP USA INC",1,0,2,0,54,4655,TX,HOUSTON,77079
2022,"TECHNIPFMC USA INC",1,0,2,0,54,2269,TX,HOUSTON,77044
2022,"TECHNIPROS LLC",1,0,0,0,54,9783,TX,PLANO,75024
2022,"TECHNIQORE SOLUTIONS INC",2,1,0,0,54,2323,NJ,MATAWAN,07747
2022,"TECHNISAR SOLUTIONS INC",1,0,0,0,54,2053,IL,DEERFIELD,60015
2022,"TECHNIVAS LLC",1,0,0,0,54,9308,AZ,TEMPE,85284
2022,"TECHNO BYTES INC",0,0,1,0,54,2702,MA,ASHLAND,01721
2022,"TECHNO COMP INC",0,0,3,0,54,4080,NJ,PISCATAWAY,08854
2022,"TECHNO TASKS INC",0,0,2,0,54,7484,TX,DALLAS,75234
2022,"TECHNO TASKS INC",1,0,0,0,54,7484,TX,"FARMERS BRANCH",75234
2022,"TECHNO9 SOLUTIONS INC",1,0,1,0,54,5293,NJ,EDISON,08817
2022,"TECHNOCORP SOLUTIONS INC",10,0,4,0,54,6789,TX,HOUSTON,77056
2022,"TECHNOCRAFT SOLUTIONS LLC",1,0,2,0,54,3262,OH,HILLIARD,43026
2022,"TECHNOCRAFTS INC",0,0,1,0,54,4768,VA,CHANTILLY,20152
2022,"TECHNODEED LLC",3,0,2,0,54,5892,NC,MORRISVILLE,27560
2022,"TECHNODRIVE BUSINESS SOLUTIONS INC",0,0,4,1,54,0914,MI,"FARMINGTON HILLS",48335
2022,"TECHNOGEN INC",2,0,3,0,54,6125,VA,CHANTILLY,20151
2022,"TECHNOGYM USA CORPORATION",0,0,1,0,99,1278,NJ,FAIRFIELD,07004
2022,"TECHNOLANCE IT SERVICES LLC",0,0,2,0,54,2807,KY,LOUISVILLE,40241
2022,"TECHNOLOGY CONSULTANTS INC",1,0,0,0,54,8421,MI,"FARMINGTN HLS",48334
2022,"TECHNOLOGY CONSULTANTS INC",0,0,2,0,54,8421,MI,"FARMINGTON HILLS",48334
2022,"TECHNOLOGY GROUP INTERNATIONAL",0,0,1,0,54,0161,OH,TOLEDO,43617
2022,"TECHNOLOGY HUB INC",1,0,0,1,54,1768,VA,CHANTILLY,20151
2022,"TECHNOLOGY PARTNERS INC",2,0,3,0,54,0520,MO,CHESTERFIELD,63005
2022,"TECHNOLOGY RESOURCE SOLUTIONS INC",0,0,1,0,56,5388,GA,ALPHARETTA,30009
2022,"TECHNOLOGY SERVICE PROFESSIONALS I",0,0,1,0,54,1884,TX,RICHARDSON,75081
2022,"TECHNOLOGY SERVICES GROUP INC",1,0,4,0,52,6270,PA,PITTSBURGH,15258
2022,"TECHNOLOGY SOLUTIONS PROVIDER INC",0,0,2,0,54,3894,VA,RESTON,20191
2022,"TECHNOLOGY SQUARE INC",3,0,0,0,54,7943,NJ,PISCATAWAY,08854
2022,"TECHNOLOGY TALENT NETWORK LLC",0,0,3,0,54,4495,VA,STERLING,20164
2022,"TECHNOLOGY VENTURES LLC",0,0,2,0,54,5529,VA,"MC LEAN",22102
2022,"TECHNOMAX LLC",1,0,0,0,54,8269,NJ,PRINCETON,08540
2022,"TECHNOMAX LLC",1,0,2,0,54,8269,NJ,"WEST WINDSOR",08550
2022,"TECHNOSOFT CORPORATION DBA APEXON",4,1,24,0,54,1169,MI,SOUTHFIELD,48076
2022,"TECHNOSOFT ENGINEERING INC",1,0,4,3,54,1127,NC,MORRISVILLE,27560
2022,"TECHNOSOFT GROUP INC",1,0,10,0,54,9650,TX,IRVING,75062
2022,"TECHNOSOFT SERVICES INC",0,0,2,0,54,1604,NC,MORRISVILLE,27560
2022,"TECHNOSPIRE LLC",0,0,2,0,54,3171,SC,"ROCK HILL",29732
2022,"TECHNOSQUARE INC",3,0,7,0,54,2482,GA,ROSWELL,30075
2022,"TECHNOVA SYSTEMS INC",0,0,0,1,54,2356,VA,CHANTILLY,20151
2022,"TECHNOVATORS INC",0,0,1,1,54,1911,NJ,PRINCETON,08540
2022,"TECHNOVERA INC",1,0,2,0,54,3021,TX,FRISCO,75034
2022,"TECHNOVISION SOLUTION LLC",1,0,2,0,54,1043,MI,FARMINGTON,48335
2022,"TECHNOVISION SOLUTION LLC",3,0,1,0,54,1043,MI,"FARMINGTON HILLS",48335
2022,"TECHNOVIZ LLC",1,0,2,0,54,9314,WI,MADISON,53717
2022,"TECHNUMEN INC",3,0,5,0,54,1163,NJ,PISCATAWAY,08854
2022,"TECHOUTS, INC",2,0,0,0,54,4228,MD,GERMANTOWN,20876
2022,"TECHPILLARS INC",1,0,3,1,54,7406,GA,ATLANTA,30328
2022,"TECHPOINT LLC",0,0,1,0,99,4747,VA,"FALLS CHURCH",22043
2022,"TECHPRO SOLUTIONS INC",2,0,2,0,54,9092,NJ,PLAINSBORO,08536
2022,"TECHRUIT SOLUTIONS LLC",1,0,0,0,54,9469,FL,TAMPA,33614
2022,"TECHSMART GLOBAL INC",0,0,3,0,54,3516,NJ,PLAINSBORO,08536
2022,"TECHSPACE IT LLC",1,0,1,0,54,7445,GA,ALPHARETTA,30022
2022,"TECHSTACK SYSTEMS LLC",0,0,1,0,54,3709,TX,"FORT WORTH",76177
2022,"TECHSTAR CONSULTING INC",0,0,1,0,54,5386,TX,IRVING,75039
2022,"TECHSTRA SOLUTIONS LLC",1,0,0,0,54,3152,PA,PITTSBURGH,15217
2022,"TECHSTYLE INC",0,0,1,0,99,0569,CA,"EL SEGUNDO",90245
2022,"TECHSUFFICE LLC",1,0,0,0,54,8289,NC,CHARLOTTE,28262
2022,"TECHSWITCH LLC",1,0,1,0,54,7088,MI,FARMINGTON,48335
2022,"TECHTOP SOLUTIONS INC",1,0,0,0,54,8369,CA,NEWARK,94560
2022,"TECHTRONIC CORDLESS GP",0,0,3,0,33,6071,SC,ANDERSON,29621
2022,"TECHTRONIC INDUSTRIES NA INC",0,0,1,0,55,3582,FL,"FORT LAUDERDALE",33301
2022,"TECHTU BUSINESS SOLUTIONS INC",1,1,0,0,54,8128,CA,PLEASANTON,94588
2022,"TECHVISION CO",4,0,1,0,54,0021,MN,EAGAN,55123
2022,"TECHWAVE CONSULTING INC",1,0,5,0,54,6135,TX,HOUSTON,77079
2022,"TECHWIN INC",0,0,1,0,54,2813,TX,SOUTHLAKE,76092
2022,"TECHZION IT SOLUTIONS INC",6,1,2,0,54,0930,FL,SANFORD,32773
2022,"TECHZON INC",2,0,0,0,54,5663,TX,PLANO,75024
2022,"TECK ALASKA INC",1,0,0,0,21,0390,AK,ANCHORAGE,99503
2022,"TECKPROS LLC",6,0,2,0,54,6354,MD,COLUMBIA,21044
2022,"TECLADDERS INC",2,0,0,0,54,8872,NJ,MORRISTOWN,07960
2022,"TECNETICS INDUSTRIES INC",1,0,0,0,33,2502,MN,"SAINT PAUL",55110
2022,"TECNICS CONSULTING INC",7,0,1,0,54,8593,TX,HOUSTON,77056
2022,"TECON SOLUTIONS INC",0,0,1,0,54,9765,MN,"APPLE VALLEY",55124
2022,"TECRA SYSTEMS INC",4,0,1,0,54,9614,MI,WESTLAND,48185
2022,"TECSPIRIT CORP",1,0,3,0,54,5358,TX,LEANDER,78641
2022,"TEE TOP OF CALIFORNIA, INC.",1,0,0,0,42,9988,CA,ARCADIA,91006
2022,"TEEL PLASTICS LLC",1,0,0,0,32,7249,WI,BARABOO,53913
2022,"TEESPRING INC",0,0,1,0,99,2604,CA,"SAN FRANCISCO",94107
2022,"TEGRA118 WEALTH SOLUTIONS INC DBA",0,0,3,0,51,2721,NJ,WARREN,07059
2022,"TEGRIT SOFTWARE VENTURES INC",0,0,2,0,54,6830,MI,LIVONIA,48152
2022,"TEJ SOLUTIONS INC",0,0,1,0,54,2275,GA,ALPHARETTA,30005
2022,"TEJASE TECHNOLOGIES INC",2,0,1,0,54,5304,NJ,PISCATAWAY,08854
2022,"TEJINDER S RANDHAWA MD APC DBA CHI",0,0,1,0,62,1653,CA,FRESNO,93706
2022,"TEK ANALYTICS LLC",0,0,1,0,54,2320,IL,SCHAUMBURG,60173
2022,"TEK ASSOCIATES LLC",1,0,0,0,54,9867,OH,DUBLIN,43017
2022,"TEK EXCEL INC",2,0,0,0,54,4001,IL,ELGIN,60123
2022,"TEK GIANTS INC",5,0,4,0,54,0207,VA,ASHBURN,20147
2022,"TEK GIGZ LLC",6,1,1,0,54,3145,TX,PLANO,75023
2022,"TEK INTERNATIONAL INC",2,0,0,0,54,2624,DE,WILMINGTON,19803
2022,"TEK IT INC",0,0,1,0,54,6871,TX,IRVING,75063
2022,"TEK LEADERS INC",13,1,22,0,54,3188,TX,PLANO,75093
2022,"TEK NINJAS SOLUTIONS LLC",5,1,2,0,54,7682,TX,LEWISVILLE,75057
2022,"TEK RESOURCE INC",0,0,1,0,54,2287,NC,MATTHEWS,28104
2022,"TEK SPIKES LLC",0,0,1,0,54,1387,TX,DALLAS,75234
2022,"TEK TREE LLC",6,0,5,0,54,3697,DE,NEWARK,19711
2022,"TEK YANTRA INC",3,0,1,0,54,5042,CA,FOLSOM,95630
2022,"TEKACCEL INC",0,0,2,0,54,3490,TX,PLANO,75024
2022,"TEKALLIANZ CORPORATION",0,0,1,0,54,5656,NJ,PARLIN,08859
2022,"TEKAROON SOLUTIONS LLC",2,0,0,0,54,1580,MD,ELKRIDGE,21075
2022,"TEKASSEMBLY CORPORATION",1,0,3,0,54,9751,IL,"VERNON HILLS",60061
2022,"TEKBIZ SOLUTIONS LLC",2,0,0,0,54,2783,FL,"BOCA RATON",33431
2022,"TEKBRAVO INC",1,0,0,0,54,1483,NJ,ISELIN,08830
2022,"TEKCEL CONSULTING INC",2,0,1,0,54,1003,VA,ASHBURN,20147
2022,"TEKCOMMANDS INC",0,0,2,1,54,8566,MI,TROY,48083
2022,"TEKDOORS INC",1,1,1,0,54,9788,AZ,SCOTTSDALE,85260
2022,"TEKENERGY LLC",0,0,1,0,54,3201,TX,IRVING,75063
2022,"TEKFORCE CORPORATION",0,0,1,0,54,0881,CA,"SAN RAMON",94583
2022,"TEKGENCE INC",0,0,6,0,54,5375,TX,DALLAS,75234
2022,"TEKGROUP LLC",0,0,3,0,54,2273,GA,ALPHARETTA,30022
2022,"TEKHQS INC",3,0,0,0,54,0866,CA,IRVINE,92620
2022,"TEKHUB INC",2,0,1,0,54,6906,NY,HAUPPAUGE,11788
2022,"TEKINSPIRE LLC",1,0,0,0,54,8846,NJ,EDISON,08817
2022,"TEKINTEL INC",2,0,8,1,54,3319,PA,LANGHORNE,19047
2022,"TEKINVADERZ LLC",3,0,2,0,54,2856,IL,"ARLINGTON HEIGHTS",60005
2022,"TEKION CORP",0,0,1,0,61,4314,CA,PLEASANTON,94588
2022,"TEKION CORP",1,0,1,0,51,4314,CA,PLEASANTON,94588
2022,"TEKIZMA INC",1,0,2,0,54,9518,VA,HERNDON,20170
2022,"TEKLABS INC",3,0,0,0,54,7191,MI,"FARMINGTN HLS",48335
2022,"TEKLABS INC",1,0,0,0,54,7191,MI,FARMINGTON,48335
2022,"TEKLABS INC",0,0,2,0,54,7191,MI,"FARMINGTON HILLS",48335
2022,"TEKLINK INTERNATIONAL INC",1,0,1,0,62,2743,IL,WARRENVILLE,60555
2022,"TEKMIGHTS INC",1,0,0,0,54,0672,MD,COLUMBIA,21045
2022,"TEKNATIO INC",2,0,4,0,54,5452,NJ,PLAINSBORO,08536
2022,"TEKNISMART SOLUTIONS INC",0,0,1,0,54,1244,TX,PLANO,75074
2022,"TEKNXPERT LLC",3,1,0,0,54,3224,NC,CHARLOTTE,28262
2022,"TEKORG INC",1,0,0,0,54,1390,VA,STERLING,20164
2022,"TEKORION INC",1,1,0,0,54,4861,TX,IRVING,75038
2022,"TEKORION INC",4,1,0,0,54,4861,TX,RICHARDSON,75080
2022,"TEKPARTNERS SOLUTIONS, LLC",1,0,0,0,56,4449,FL,"FT LAUDERDALE",33334
2022,"TEKPROS INC",1,0,0,1,54,3224,TX,DALLAS,75248
2022,"TEKPUNDITS INC",0,0,1,0,54,1846,CA,"SAN JOSE",95130
2022,"TEKREANT INC",0,0,1,0,54,7652,TX,IRVING,75038
2022,"TEKRELIANCE LLC",2,0,0,0,54,5962,CA,FREMONT,94538
2022,"TEKSHARK INC",5,0,0,0,54,3597,TX,CARROLLTON,75006
2022,"TEKSKILLS INC",2,0,3,0,54,2469,NJ,PRINCETON,08540
2022,"TEKSKY LLC",0,0,14,0,54,7925,VA,STERLING,20164
2022,"TEKSOFT SYSTEMS INC",5,0,4,0,54,2859,MI,TROY,48083
2022,"TEKSTAD INC",2,0,0,0,54,4542,MD,FREDERICK,21704
2022,"TEKSTROM INC",1,0,3,2,54,1944,DE,WILMINGTON,19808
2022,"TEKSYSTEMS GLOBAL SERVICES LLC",1,0,11,2,54,7638,MD,HANOVER,21076
2022,"TEKSYSTEMS INC",2,0,2,0,54,0575,MD,HANOVER,21076
2022,"TEKTRA IT SERVICES INC",4,0,6,1,54,1353,TX,KATY,77450
2022,"TEKTRONIX INC",0,0,1,0,33,3990,OR,BEAVERTON,97077
2022,"TEKVANA INC",7,0,0,0,54,1144,TX,IRVING,75039
2022,"TEKVISTA INC",0,0,1,0,54,7834,CA,FREMONT,94536
2022,"TEKVIVID INC",1,0,0,0,54,0881,TX,"FARMERS BRNCH",75234
2022,"TEKWAVES SERVICES LLC",1,0,0,0,54,0030,TX,IRVING,75061
2022,"TEKWAY INC",0,0,1,0,54,7603,IL,"DOWNERS GROVE",60515
2022,"TEKWISSEN LLC",0,1,0,0,54,7139,MI,"ANN ARBOR",48108
2022,"TEKXEL LLC",1,0,0,0,54,3272,CO,"STEAMBOAT SPR",80487
2022,"TEKXEL LLC",0,0,1,0,54,3272,CO,"STEAMBOAT SPRINGS",80487
2022,"TEKZONE SYSTEMS INC",1,0,0,0,54,2483,CA,"RANCHO CORDOVA",95742
2022,"TEL MANUFACTURING & ENGRG OF AMERI",0,0,1,0,33,3238,MA,"NORTH CHELMSFORD",01863
2022,"TELADOC HEALTH INC",0,0,1,0,52,5970,NY,PURCHASE,10577
2022,"TELADOC HEALTH INC",3,0,30,0,62,5970,NY,PURCHASE,10577
2022,"TELARRAY LLC",1,0,0,0,52,6687,TN,MEMPHIS,38117
2022,"TELAVERGE COMMUNICATIONS",0,0,1,0,54,9613,TX,PLANO,75025
2022,"TELECOM TECHNOLOGY SERVICES INC",0,0,10,1,54,4887,CA,PLEASANTON,94588
2022,"TELECOMMUNICATION SYSTEMS INC",0,0,3,0,51,6369,MD,ANNAPOLIS,21401
2022,"TELECOMMUNICATION SYSTEMS INC",0,0,1,0,51,6369,WA,SEATTLE,98121
2022,"TELEDYNE LECROY INC",0,0,1,0,33,7777,NY,"CHESTNUT RIDGE",10977
2022,"TELEFLEX LLC",0,0,1,0,99,9418,NC,MORRISVILLE,27560
2022,"TELEFLEX MEDICAL INC",0,0,1,0,33,7330,NC,MORRISVILLE,27560
2022,"TELEFONICA TECH INC",0,0,1,0,51,9229,FL,MIAMI,33126
2022,"TELENAV INC",1,0,5,0,51,1800,CA,"SANTA CLARA",95054
2022,"TELESIGN CORPORATION",0,0,1,1,54,5187,CA,"MARINA DEL REY",90292
2022,"TELESOFT LLC DBA CALERO MDSL",1,0,0,0,54,1767,NY,ROCHESTER,14607
2022,"TELESTREAM LLC",1,0,1,0,54,4579,CA,"NEVADA CITY",95959
2022,"TELETRACKING TECHNOLOGIES INC",0,0,5,0,54,8750,PA,PITTSBURGH,15222
2022,"TELEWORLD SOLUTIONS INC",1,0,12,0,54,4276,VA,CHANTILLY,20152
2022,"TELEWORX LLC",1,0,0,0,54,5261,VA,MCLEAN,22102
2022,"TELGIAN CORPORATION",0,0,1,0,54,4314,GA,ATLANTA,30339
